"noau_cd_id"|"stat_cd_id"|"noau_cd_om"|"noau_ds_assunto"|"noau_tx_numero_na"|"qtde_prorrogacoes"
5961|1|"0586"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"851-2/2023"|2
6039|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2078-4/2023"|1
11545|1|"0306"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2463-4/2024"|2
41|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"31-4/2022"|1
12437|1|"0515"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2862-4/2024"|1
5483|1|"0764"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1244-1/2023"|2
11801|8|"0512"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2634-4/2024"|1
4009|1|"0574"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"927-1/2023"|2
10213|1|"0695"|NOTA DE AUDITORIA - PATRIMÔNIO|"333-5/2024"|1
9800|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"575-1/2024"|2
11203|8|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2238-4/2024"|2
6155|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2147-4/2023"|1
12877|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"31-4/2025"|1
11146|1|"0337"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2189-4/2024"|1
12995|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"149-4/2025"|1
7074|1|"0307"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"82-1/2024"|1
9461|1|"0307"|NOTA DE AUDITORIA - PATRIMÔNIO|"169-5/2024"|1
6879|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"46-4/2024"|1
4948|1|"1073"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"685-2/2023"|3
6762|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2470-4/2023"|1
10609|8|"0383"|NOTA DE AUDITORIA - PATRIMÔNIO|"364-5/2024"|1
8845|1|"0053"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"120-2/2024"|1
2143|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"842-4/2023"|2
9500|1|"0618"|NOTA DE AUDITORIA - PATRIMÔNIO|"205-5/2024"|1
12367|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2806-4/2024"|2
12392|8|"0574"|NOTA DE AUDITORIA - MUNICIAMENTO|"890-6/2024"|1
2542|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1036-4/2023"|1
10976|1|"0292"|NOTA DE AUDITORIA - PATRIMÔNIO|"445-5/2024"|1
2117|1|"1255"|NOTA DE AUDITORIA - PATRIMÔNIO|"241-5/2023"|1
8922|8|"0220"|NOTA DE AUDITORIA - MUNICIAMENTO|"419-6/2024"|1
9508|1|"0714"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"552-1/2024"|2
6476|8|"0630"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2337-4/2023"|1
1951|8|"0606"|NOTA DE AUDITORIA - MUNICIAMENTO|"98-6/2023"|1
12591|1|"0228"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2981-4/2024"|1
4359|1|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1471-4/2023"|1
11174|1|"1042"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2216-4/2024"|1
11143|8|"1258"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2186-4/2024"|2
8895|1|"0680"|NOTA DE AUDITORIA - MUNICIAMENTO|"392-6/2024"|1
3266|1|"0570"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"790-1/2023"|1
10479|1|"0512"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1754-4/2024"|1
5686|1|"0665"|NOTA DE AUDITORIA - PATRIMÔNIO|"806-5/2023"|1
9904|1|"0575"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1546-4/2024"|1
10307|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1612-4/2024"|2
10511|1|"0384"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1786-4/2024"|3
3561|1|"0557"|NOTA DE AUDITORIA - PATRIMÔNIO|"402-5/2023"|10
1673|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"689-4/2023"|1
12108|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"31-8/2024"|1
5221|1|"0520"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1818-4/2023"|1
5733|1|"0529"|NOTA DE AUDITORIA - PATRIMÔNIO|"850-5/2023"|1
12129|1|"0662"|NOTA DE AUDITORIA - MUNICIAMENTO|"801-6/2024"|1
2563|8|"0590"|NOTA DE AUDITORIA - PATRIMÔNIO|"312-5/2023"|1
9497|1|"0792"|NOTA DE AUDITORIA - PATRIMÔNIO|"202-5/2024"|1
3338|1|"1258"|NOTA DE AUDITORIA - MUNICIAMENTO|"179-6/2023"|1
3265|1|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1289-4/2023"|1
8185|8|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"570-4/2024"|1
12974|8|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"128-4/2025"|1
7202|1|"0882"|NOTA DE AUDITORIA - PATRIMÔNIO|"42-5/2024"|1
12212|8|"0557"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2736-4/2024"|1
7794|1|"0570"|NOTA DE AUDITORIA - MUNICIAMENTO|"227-6/2024"|2
9149|1|"0384"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1111-4/2024"|1
737|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"302-4/2023"|1
1446|1|"0576"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"228-1/2023"|16
211|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"133-4/2022"|1
5820|1|"0576"|NOTA DE AUDITORIA - MUNICIAMENTO|"493-6/2023"|1
7690|8|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"354-4/2024"|4
4491|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1570-4/2023"|5
3012|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1118-4/2023"|1
7837|1|"0053"|NOTA DE AUDITORIA - MUNICIAMENTO|"270-6/2024"|1
2508|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1013-4/2023"|1
10035|8|"0692"|NOTA DE AUDITORIA - MUNICIAMENTO|"584-6/2024"|1
12733|8|"0093"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"963-1/2024"|1
6863|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"30-4/2024"|1
3877|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1332-4/2023"|1
3973|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1339-4/2023"|1
7470|1|"0524"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"53-2/2024"|1
1845|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"759-4/2023"|1
7825|1|"1223"|NOTA DE AUDITORIA - MUNICIAMENTO|"258-6/2024"|1
142|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"93-4/2022"|1
3178|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1232-4/2023"|1
6212|8|"1074"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2179-4/2023"|1
6606|8|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1542-1/2023"|1
13141|8|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"271-4/2025"|1
9866|1|"0729"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"602-1/2024"|2
11693|1|"1267"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2552-4/2024"|1
8797|1|"0537"|NOTA DE AUDITORIA - MUNICIAMENTO|"310-6/2024"|1
485|1|"0686"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"171-4/2023"|1
7871|1|"1071"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"372-4/2024"|1
1036|8|"1215"|NOTA DE AUDITORIA - PATRIMÔNIO|"88-5/2023"|1
9803|1|"1152"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"577-1/2024"|1
11699|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2558-4/2024"|2
7531|8|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"305-4/2024"|3
3812|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1319-4/2023"|11
3257|1|"0524"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1281-4/2023"|1
9615|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1327-4/2024"|9
6908|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"72-4/2024"|1
9362|8|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"475-1/2024"|2
12887|8|"1171"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"41-4/2025"|1
7873|1|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"374-4/2024"|3
806|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"371-4/2023"|1
10359|1|"0006"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1662-4/2024"|1
991|1|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"154-1/2023"|1
7939|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"434-4/2024"|4
5807|1|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1406-1/2023"|1
7489|1|"0693"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"60-2/2024"|1
2952|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1098-4/2023"|1
7473|1|"0006"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"166-1/2024"|1
9859|1|"0524"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1529-4/2024"|1
7671|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"348-4/2024"|2
13262|1|"0515"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"348-4/2025"|1
12539|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2930-4/2024"|5
7966|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"460-4/2024"|2
11273|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2267-4/2024"|3
2224|1|"1245"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"406-1/2023"|1
3569|1|"1215"|NOTA DE AUDITORIA - PATRIMÔNIO|"410-5/2023"|1
12300|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2774-4/2024"|2
8329|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"711-4/2024"|1
8223|1|"1267"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"605-4/2024"|1
12213|1|"1325"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2737-4/2024"|1
7258|8|"0575"|NOTA DE AUDITORIA - MUNICIAMENTO|"6-6/2024"|1
2281|1|"1073"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"358-2/2023"|3
4995|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1799-4/2023"|1
8019|8|"0662"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"513-4/2024"|1
12289|1|"0722"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"924-1/2024"|1
6656|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2441-4/2023"|2
1421|1|"0053"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"172-2/2023"|2
10411|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1709-4/2024"|8
4960|8|"0544"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"693-2/2023"|2
488|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"173-4/2023"|2
6785|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2492-4/2023"|14
11673|1|"0794"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"294-2/2024"|2
734|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"299-4/2023"|2
12350|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2790-4/2024"|1
8312|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"694-4/2024"|1
11640|1|"1072"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"264-2/2024"|1
7925|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"421-4/2024"|1
213|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"135-4/2022"|1
11982|1|"0662"|NOTA DE AUDITORIA - MUNICIAMENTO|"744-6/2024"|1
8691|8|"0292"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"970-4/2024"|1
6913|1|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"77-4/2024"|1
6531|1|"0004"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2392-4/2023"|3
7330|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"237-4/2024"|1
12522|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"35-8/2024"|1
9748|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1451-4/2024"|4
4951|1|"0830"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1790-4/2023"|1
5680|8|"0385"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1989-4/2023"|2
3072|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1177-4/2023"|2
6515|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2376-4/2023"|2
12554|1|"0580"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2945-4/2024"|1
5452|1|"0385"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1964-4/2023"|1
10604|1|"0384"|NOTA DE AUDITORIA - PATRIMÔNIO|"359-5/2024"|1
4563|1|"0764"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1077-1/2023"|1
6286|8|"0733"|NOTA DE AUDITORIA - PATRIMÔNIO|"940-5/2023"|2
10399|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1698-4/2024"|2
2766|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"606-1/2023"|1
11131|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2174-4/2024"|1
10002|1|"0570"|NOTA DE AUDITORIA - MUNICIAMENTO|"551-6/2024"|2
8488|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"864-4/2024"|1
8976|1|"0251"|NOTA DE AUDITORIA - MUNICIAMENTO|"473-6/2024"|1
11667|1|"0776"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"288-2/2024"|1
7123|1|"0159"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"117-1/2024"|1
8518|1|"0791"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"313-1/2024"|1
7376|1|"0606"|NOTA DE AUDITORIA - MUNICIAMENTO|"42-6/2024"|2
1441|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"635-4/2023"|1
2122|1|"1086"|NOTA DE AUDITORIA - PATRIMÔNIO|"244-5/2023"|1
431|1|"0518"|NOTA DE AUDITORIA - PATRIMÔNIO|"11-5/2023"|1
9122|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1088-4/2024"|3
1849|1|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"762-4/2023"|4
7830|1|"0832"|NOTA DE AUDITORIA - MUNICIAMENTO|"263-6/2024"|1
1295|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"582-4/2023"|1
8434|1|"1042"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"812-4/2024"|1
10577|8|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1852-4/2024"|1
10505|1|"0126"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1780-4/2024"|1
12610|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3000-4/2024"|5
4469|8|"0631"|NOTA DE AUDITORIA - MUNICIAMENTO|"351-6/2023"|2
8248|1|"0570"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"630-4/2024"|1
6894|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"61-4/2024"|1
2017|8|"0542"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"374-1/2023"|1
7669|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"347-4/2024"|1
9|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"6-4/2022"|1
10583|1|"1276"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1858-4/2024"|1
11291|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2284-4/2024"|1
7004|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"136-4/2024"|1
13114|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"259-4/2025"|2
2071|1|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"823-4/2023"|2
11614|1|"1245"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"761-1/2024"|4
11896|1|"0303"|NOTA DE AUDITORIA - MUNICIAMENTO|"679-6/2024"|1
6016|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2058-4/2023"|3
5388|8|"0563"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1925-4/2023"|1
8334|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"716-4/2024"|7
7576|1|"0210"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"332-4/2024"|1
1353|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"607-4/2023"|1
10431|1|"1175"|NOTA DE AUDITORIA - ATOS DE PESSOAL|"1-8/2024"|1
13008|8|"0520"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"162-4/2025"|1
7323|1|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"230-4/2024"|2
7421|8|"0586"|NOTA DE AUDITORIA - MUNICIAMENTO|"85-6/2024"|2
11136|8|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2179-4/2024"|3
9356|1|"1075"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"469-1/2024"|1
8903|1|"1066"|NOTA DE AUDITORIA - MUNICIAMENTO|"400-6/2024"|1
7900|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"400-4/2024"|2
5366|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1906-4/2023"|8
10329|1|"1295"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1634-4/2024"|1
1354|1|"1075"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"608-4/2023"|1
7783|1|"0631"|NOTA DE AUDITORIA - MUNICIAMENTO|"216-6/2024"|1
6874|1|"0526"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"41-4/2024"|2
7964|8|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"459-4/2024"|1
11450|1|"1163"|NOTA DE AUDITORIA - PATRIMÔNIO|"528-5/2024"|1
9737|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1440-4/2024"|3
7951|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"446-4/2024"|1
2740|8|"1251"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"580-1/2023"|1
6069|8|"0554"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1465-1/2023"|3
8641|1|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"335-1/2024"|2
1562|1|"0631"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"670-4/2023"|1
2654|1|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1050-4/2023"|4
12961|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"115-4/2025"|2
12238|8|"0515"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2751-4/2024"|1
2500|8|"1245"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1007-4/2023"|2
7745|1|"0729"|NOTA DE AUDITORIA - MUNICIAMENTO|"183-6/2024"|2
9133|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1099-4/2024"|8
8716|1|"0685"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"994-4/2024"|1
3712|8|"0228"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"804-1/2023"|1
5869|1|"1096"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1423-1/2023"|2
5705|1|"0093"|NOTA DE AUDITORIA - PATRIMÔNIO|"823-5/2023"|1
9751|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1454-4/2024"|1
10912|1|"0762"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2047-4/2024"|5
702|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"272-4/2023"|1
5763|1|"0525"|NOTA DE AUDITORIA - PATRIMÔNIO|"868-5/2023"|1
7171|1|"0874"|NOTA DE AUDITORIA - PATRIMÔNIO|"11-5/2024"|2
7898|1|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"398-4/2024"|1
3883|8|"0542"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"850-1/2023"|1
12597|8|"0515"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2987-4/2024"|1
9970|8|"0292"|NOTA DE AUDITORIA - MUNICIAMENTO|"519-6/2024"|1
11659|8|"0210"|NOTA DE AUDITORIA - COMPRAS, CONTRATAÇÕES E ACORDOS ADMINISTRATIVOS|"280-2/2024"|1
12611|1|"0665"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3001-4/2024"|1
8576|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"924-4/2024"|6
7027|8|"0536"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"45-1/2024"|1
10352|1|"0574"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1655-4/2024"|1
9000|1|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1031-4/2024"|2
2465|8|"1271"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"989-4/2023"|1
10752|8|"1280"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1930-4/2024"|1
3021|1|"1031"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1127-4/2023"|1
11589|1|"0525"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2504-4/2024"|1
13165|1|"1215"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"24-1/2025"|1
8494|8|"0557"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"300-1/2024"|1
4485|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1567-4/2023"|2
5507|1|"0307"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1972-4/2023"|1
9868|8|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"604-1/2024"|1
8655|1|"0570"|NOTA DE AUDITORIA - PATRIMÔNIO|"147-5/2024"|3
5858|1|"0835"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1414-1/2023"|1
9231|1|"1175"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1189-4/2024"|4
8553|1|"0586"|NOTA DE AUDITORIA - PATRIMÔNIO|"126-5/2024"|3
9505|1|"0526"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1288-4/2024"|1
6798|1|"1245"|NOTA DE AUDITORIA - MUNICIAMENTO|"566-6/2023"|2
6977|1|"1064"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"119-4/2024"|1
5894|8|"1071"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2012-4/2023"|1
3748|1|"0384"|NOTA DE AUDITORIA - PATRIMÔNIO|"563-5/2023"|3
8646|1|"1073"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"339-1/2024"|1
436|1|"0630"|NOTA DE AUDITORIA - PATRIMÔNIO|"16-5/2023"|1
12629|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3018-4/2024"|2
5735|1|"0513"|NOTA DE AUDITORIA - PATRIMÔNIO|"852-5/2023"|4
8722|1|"0385"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1000-4/2024"|1
8120|1|"0791"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"258-1/2024"|1
1557|1|"1073"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"665-4/2023"|1
7043|1|"0575"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"61-1/2024"|1
12718|8|"1251"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"3089-4/2024"|5
11837|8|"1215"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2648-4/2024"|1
9747|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1450-4/2024"|2
6320|1|"0559"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2227-4/2023"|1
12858|1|"0053"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"13-4/2025"|1
4735|1|"0518"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1650-4/2023"|2
11543|1|"0590"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"2461-4/2024"|1
5535|1|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1980-4/2023"|1
3259|8|"0542"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"1283-4/2023"|3
8572|8|"1069"|NOTA DE AUDITORIA - RECURSOS HUMANOS|"920-4/2024"|1
5716|8|"0211"|NOTA DE AUDITORIA - PATRIMÔNIO|"833-5/2023"|1
5587|8|"1069"|NOTA DE AUDITORIA - ORÇAMENTÁRIA E FINANCEIRA|"1331-1/2023"|1
